"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","gene_symbol"
"131467",0.0138417034777345,0.00398049394367421,31079,12034,6.4,22.2,49.3,310.7,6.4,22.2,42.9,288.5,6.703125,12.9954954954955,"Sez6l"
"131468",0.00561564663286761,0.00516952678450531,22980,18099,168.2,762.4,4963.7,220426.8,168.2,762.4,4795.5,219664.4,28.5107015457788,288.122245540399,"Sez6l"
"131472",0.000679180243017992,0.00307453928462288,4611,8167,25.2,32,24.7,271,25.2,32,0,239,-0.0198412698412698,7.46875,"Asphd2"
"131480",0.00155407499215155,0.00334914323161487,8820,9285,16.6,47.8,46.3,508.7,16.6,47.8,29.7,460.9,1.78915662650602,9.64225941422594,"Srrd"
"131482",0,0.00844672274995309,457,28372,0,3.8,0,12.2,0,3.8,0,8.4,NA,2.21052631578947,"Tfip11"
"131490",0.00433956464693573,0.00791043530764332,19727,27387,3,11.6,3.5,86.8,3,11.6,0.5,75.2,0.166666666666667,6.48275862068966,"Cryba4"
"131523",0,0.0101844741486022,458,30469,0,8.2,0,159.2,0,8.2,0,151,NA,18.4146341463415,"Miat"
"131525",0,0.00178173461446965,459,3754,0,0.6,0,1.8,0,0.6,0,1.2,NA,2,"Miat"
"131535",3.52161282874864e-05,0.00458911222193579,1966,15189,84,280.6,344,20537.3,84,280.6,260,20256.7,3.0952380952381,72.1906628652887,"Miat"
"131542",0.00907260066265899,0.00504237180489039,28021,17457,1.8,4.4,6.2,8.3,1.8,4.4,4.4,3.9,2.44444444444444,0.886363636363636,"-"
"131543",0.00661249180704086,0.00502428023193924,24760,17383,14,45.4,173.5,1038.3,14,45.4,159.5,992.9,11.3928571428571,21.8700440528634,"-"
"131544",0.00659776559145648,0.00522527058114709,24738,18365,2.6,6.6,2.3,30.8,2.6,6.6,0,24.2,-0.115384615384615,3.66666666666667,"-"
"131563",0.00296124462593205,0.00770797079257736,14915,26929,6.6,17.4,4.3,181.8,6.6,17.4,0,164.4,-0.348484848484848,9.44827586206897,"-"
"131594",0.0107825214199022,0.0070857265447721,29576,25359,5.2,3.6,27.2,14.3,5.2,3.6,22,10.7,4.23076923076923,2.97222222222222,"Hscb"
"131611",0.000981737275680904,0.00615376199648183,5786,22304,64.4,134.6,1115.3,7274.8,64.4,134.6,1050.9,7140.2,16.3183229813665,53.0475482912333,"Ulk1"
"131614",0.00596813951678098,0.00859968977772724,23514,28629,3.8,18.2,15.2,156.2,3.8,18.2,11.4,138,3,7.58241758241758,"Pus1"
"131679",0.000165870874085839,0.00275093921848885,2477,6958,38.8,76.6,75.7,673.3,38.8,76.6,36.9,596.7,0.951030927835052,7.78981723237598,"Ep400"
"131683",0.0116688859450713,0.00283487087425586,30151,7307,6.2,7,35.7,11,6.2,7,29.5,4,4.75806451612903,0.571428571428571,"Ep400"
"131689",0.000504299133118717,0.00555817691270196,3876,19878,25.6,60.4,160.8,1549.3,25.6,60.4,135.2,1488.9,5.28125,24.6506622516556,"Noc4l"
"131703",0,0.00498592080662974,460,17202,0,10.2,0,57.7,0,10.2,0,47.5,NA,4.65686274509804,"Fbrsl1"
"131708",0,0.00476089497886605,461,16038,0,1.6,0,4.8,0,1.6,0,3.2,NA,2,"Fbrsl1"
"131730",0.00784015087738956,0.00495718585490394,26552,17036,2.2,2.2,4.2,12.2,2.2,2.2,2,10,0.909090909090909,4.54545454545454,"Fbrsl1"
"131735",0.00138976509125594,0.00201590276227586,7862,4497,23.6,30,56.3,265,23.6,30,32.7,235,1.38559322033898,7.83333333333333,"Fbrsl1"
"131738",0.000398249509512297,0.00412941501730976,3401,12799,7.4,17.2,51.3,75.7,7.4,17.2,43.9,58.5,5.93243243243243,3.40116279069767,"Fbrsl1"
"131749",0.00138062063378144,0.0038611809574114,7832,11460,35.6,45.4,185.3,586.3,35.6,45.4,149.7,540.9,4.20505617977528,11.9140969162996,"Pxmp2"
"131757",0.00718352714371204,0.00580935478601568,25672,20934,8.4,16.2,24.3,92.7,8.4,16.2,15.9,76.5,1.89285714285714,4.72222222222222,"Pgam5"
"131758",0.0105535521731722,0.0134699496333517,29387,31690,27.8,21,1233.7,751.5,27.8,21,1205.9,730.5,43.3776978417266,34.7857142857143,"Ankle2"
"131771",0.00205921669101976,0.00477493015740697,11092,16102,130.6,405.6,1878.8,49115.8,130.6,405.6,1748.2,48710.2,13.385911179173,120.094181459566,"Gtpbp6"
"131818",0.011192147661215,0.00582714575430748,29863,21000,11.2,31.6,72.7,517.3,11.2,31.6,61.5,485.7,5.49107142857143,15.370253164557,"Dsel"
"131827",0.0042188800474131,0.00594336675765729,19439,21483,6,3.4,11.5,27.8,6,3.4,5.5,24.4,0.916666666666667,7.1764705882353,"-"
"131835",0.0110985570111547,0.00764694756438417,29798,26788,2.4,9.2,15.3,108.7,2.4,9.2,12.9,99.5,5.375,10.8152173913043,"-"
"131840",0.00599590343780449,0.00178173461446965,23621,3755,0.6,0.6,1.8,1.8,0.6,0.6,1.2,1.2,2,2,"-"
"131841",0.0121220583773724,0.0058673081507005,30408,21151,3.2,4.8,9.7,13.7,3.2,4.8,6.5,8.9,2.03125,1.85416666666667,"-"
"131893",0.00677330820852573,4.55488846197897e-05,24974,426,4,2.4,6.5,5.3,4,2.4,2.5,2.9,0.625,1.20833333333333,"-"
"131915",0.010172595715885,0.011866533949647,29085,31431,5.8,9.4,57.2,76.8,5.8,9.4,51.4,67.4,8.86206896551724,7.17021276595745,"LOC680491"
"131916",0.00375937777931815,0.00652015843851774,18109,23685,339.2,210.2,23946.7,41602.7,339.2,210.2,23607.5,41392.5,69.5975825471698,196.91960038059,"LOC680491"
"131917",0.00143067203170851,0.00829921198730669,8259,28132,54.2,124,322.2,8158,54.2,124,268,8034,4.94464944649446,64.7903225806452,"LOC680491"
"131918",0.00313212936137845,0.00268788653176088,15509,6748,2.8,8,19.2,47,2.8,8,16.4,39,5.85714285714286,4.875,"LOC680491"
"131955",0.00142581620723974,0.00260726222827675,8062,6470,0.6,3.4,1.8,20.3,0.6,3.4,1.2,16.9,2,4.97058823529412,"-"
"131984",0.00734554113372226,0.010325505628686,25897,30587,21.2,23.2,504.7,1356.2,21.2,23.2,483.5,1333,22.8066037735849,57.4568965517241,"LOC681080"
"132019",0.00482218739551051,0.00694657738733409,21122,24955,0.6,3.8,1.8,27.2,0.6,3.8,1.2,23.4,2,6.15789473684211,"-"
"132023",0.0151750135558929,0.00860455325811509,31368,28637,5,4.4,62,29.3,5,4.4,57,24.9,11.4,5.65909090909091,"-"
"132055",0.0052739832998845,0.00279584397031298,22264,7161,412.2,245.4,27542.7,12936.3,412.2,245.4,27130.5,12690.9,65.8187772925764,51.7151589242054,"-"
"132056",0.00731891132812865,0.00697994296221378,25842,25077,1.4,7.8,3.8,32.7,1.4,7.8,2.4,24.9,1.71428571428571,3.19230769230769,"-"
"132136",0.002978329245192,0.00881561363449305,14979,28955,1.6,4.6,4.8,24.8,1.6,4.6,3.2,20.2,2,4.39130434782609,"-"
"132190",0.00560854538132768,0.00226490527606866,22930,5261,11.4,24.2,29.3,84.2,11.4,24.2,17.9,60,1.57017543859649,2.47933884297521,"LOC679594"
"132197",0.00303675150491611,0.00842105026049519,15207,28328,6,21.6,44,262.3,6,21.6,38,240.7,6.33333333333333,11.1435185185185,"-"
"132479",0.00518318446264081,0.00644088604763403,22056,23379,3.4,9,9.8,123.5,3.4,9,6.4,114.5,1.88235294117647,12.7222222222222,"-"
"132524",0.0113987321974864,0.000756540728582927,29986,1658,2.8,11,7.7,24.5,2.8,11,4.9,13.5,1.75,1.22727272727273,"-"
"132526",0.00349014265555529,0.0052581059944401,16895,18500,6.4,2.2,29.8,9.2,6.4,2.2,23.4,7,3.65625,3.18181818181818,"-"
"132559",0.00488975304207191,0.00705707514870605,21478,25272,3.8,23.6,6.7,733.3,3.8,23.6,2.9,709.7,0.763157894736842,30.0720338983051,"-"
"132580",0.00216466304413769,0.0066932296796312,11567,24205,7.2,7.8,3.7,25.2,7.2,7.8,0,17.4,-0.486111111111111,2.23076923076923,"Cntnap5b"
"132594",0,0.00570853790601599,462,20500,0,2.4,0,11.3,0,2.4,0,8.9,NA,3.70833333333333,"-"
"132596",0.00658660591307786,0.00458718121850383,24720,15182,3.6,1.8,6.3,6.2,3.6,1.8,2.7,4.4,0.75,2.44444444444444,"-"
"132608",0.00253624155244032,0.00295939713672002,13154,7700,2.8,1.8,8.7,16.2,2.8,1.8,5.9,14.4,2.10714285714286,8,"-"
"132609",0.0011395769690175,0.00484595557446438,6441,16497,0.6,2,1.8,7.5,0.6,2,1.2,5.5,2,2.75,"-"
"132635",0.00147288186579785,0.0072039980776823,8440,25694,1,7.4,5,52.3,1,7.4,4,44.9,4,6.06756756756757,"-"
"132651",0.00028487662720479,0.00998174705623028,2941,30298,5.2,20.4,1.2,280.3,5.2,20.4,0,259.9,-0.769230769230769,12.7401960784314,"Rnf152"
"132657",0.00783874415212209,0.00959135933946632,26540,29943,1.6,5.6,5.3,33.3,1.6,5.6,3.7,27.7,2.3125,4.94642857142857,"Rnf152"
"132691",0.00279489832388534,0,14296,79,1.4,0,3.8,0,1.4,0,2.4,0,1.71428571428571,NA,"-"
"132695",0.00210375944849524,0.000711056905579384,11280,1574,12.2,7.2,75.7,31.7,12.2,7.2,63.5,24.5,5.20491803278689,3.40277777777778,"LOC100912334"
"132696",0.00142823789121433,0.00657498141825247,8253,23864,4.8,23.2,4.7,527.7,4.8,23.2,0,504.5,-0.0208333333333333,21.7456896551724,"Pign"
"132758",0.00371002603168215,0.00268788131430947,17678,6747,21.4,6.6,474.3,23.3,21.4,6.6,452.9,16.7,21.1635514018692,2.53030303030303,"-"
"132778",0.0066648533618763,0.00415706893305693,24819,12958,17,15.2,124,99.7,17,15.2,107,84.5,6.29411764705882,5.55921052631579,"-"
"132779",0.00122969418687976,0.00074557555879947,7084,1644,13.6,21.2,34.3,87.2,13.6,21.2,20.7,66,1.52205882352941,3.11320754716981,"-"
"132841",0.00346170188391491,0.0104100673451386,16795,30648,3.2,7,13.7,53,3.2,7,10.5,46,3.28125,6.57142857142857,"-"
"132845",0.00399878768970641,0.000416711431243325,18836,1066,2,7,8,11.5,2,7,6,4.5,3,0.642857142857143,"Kdsr"
"132847",0.00359563300326186,0.00735727480874777,17275,26094,15.6,27.2,61.3,394.7,15.6,27.2,45.7,367.5,2.92948717948718,13.5110294117647,"Kdsr"
"132918",0.0151525890504305,0.00563133284024426,31359,20195,5.2,4.8,29.7,18.2,5.2,4.8,24.5,13.4,4.71153846153846,2.79166666666667,"-"
"132922",0.00928908185020333,0.000557601933222156,28240,1296,11.8,11.4,142.2,75.3,11.8,11.4,130.4,63.9,11.0508474576271,5.60526315789474,"-"
"132927",0.00888916974135234,0.00697915887919705,27807,25073,1.6,2.6,5.3,6.3,1.6,2.6,3.7,3.7,2.3125,1.42307692307692,"-"
"132931",0.00865641015878211,0.0104410420227613,27602,30677,32,20,1001.5,479.5,32,20,969.5,459.5,30.296875,22.975,"-"
"132941",0.0162757145190138,0.00317256616249565,31507,8530,7,4.8,102,16.7,7,4.8,95,11.9,13.5714285714286,2.47916666666667,"-"
"132956",0.00391659712250169,0.0029788421163358,18575,7796,11.6,9.2,68.3,13.7,11.6,9.2,56.7,4.5,4.88793103448276,0.489130434782609,"-"
"132971",0.0151597915976689,0.00873115228034462,31365,28832,5.6,4.4,28.8,21.3,5.6,4.4,23.2,16.9,4.14285714285714,3.84090909090909,"-"
"132989",0.00681571052799898,0.00111692372312566,25025,2303,9,9.6,30,105.3,9,9.6,21,95.7,2.33333333333333,9.96875,"-"
"132992",0.012519555820935,0.00420173313421787,30605,13161,3,1.4,27,3.8,3,1.4,24,2.4,8,1.71428571428571,"-"
"133034",0.00499471446229929,0.00686301394493433,21677,24727,3,9.4,20,58.3,3,9.4,17,48.9,5.66666666666667,5.20212765957447,"-"
"133044",0.0016549320656013,0.00837844437052733,9271,28257,1.4,9.2,3.8,51.2,1.4,9.2,2.4,42,1.71428571428571,4.56521739130435,"Cdh19"
"133121",0.00111936913332154,0.00840098020594997,6300,28291,29,76.8,119.5,3385.2,29,76.8,90.5,3308.4,3.12068965517241,43.078125,"-"
"133122",0.000785508540322776,0.00398224130955063,5054,12041,105.8,227.6,427.2,12259.3,105.8,227.6,321.4,12031.7,3.03780718336484,52.8633567662566,"-"
"133129",0.00506456082506653,0.0113819970236415,21807,31231,8.6,21.4,41.3,366.8,8.6,21.4,32.7,345.4,3.80232558139535,16.1401869158879,"Tsn"
"133139",0.00431488645693536,0.00737347046904232,19673,26148,50,14,687.5,86,50,14,637.5,72,12.75,5.14285714285714,"LOC102547127"
"133140",0.0101465717974276,0.00228432263618337,29076,5328,6,0.8,76.5,3.2,6,0.8,70.5,2.4,11.75,3,"LOC102547127"
"133172",0,0.00319372588955529,463,8644,0,2.2,0,24.2,0,2.2,0,22,NA,10,"Gli2"
"133184",0.00379416228259232,0.00196760842096119,18234,4286,2.2,0.6,4.2,1.8,2.2,0.6,2,1.2,0.909090909090909,2,"Inhbb"
"133188",0.000718946905483845,0.00481395796817796,4779,16336,42.6,132.4,30.3,4736.8,42.6,132.4,0,4604.4,-0.288732394366197,34.7764350453172,"Ralb"
"133201",0.0001842469653577,0.00388361739641239,2533,11569,11.4,16.2,5.8,84.7,11.4,16.2,0,68.5,-0.491228070175439,4.2283950617284,"-"
"133241",0.00285484601215907,0.00467971989063574,14552,15644,86.2,167.2,421.7,7487.2,86.2,167.2,335.5,7320,3.89211136890951,43.7799043062201,"Ptpn4"
"133247",0.00484550563706979,0.00570853790601599,21388,20501,3.8,2.4,15.2,11.3,3.8,2.4,11.4,8.9,3,3.70833333333333,"Ptpn4"
"133312",0.000659596930568711,0.00485880262914048,4535,16575,3.6,5.8,8.3,57.2,3.6,5.8,4.7,51.4,1.30555555555556,8.86206896551724,"Tmem177"
"133321",0.00973932240447543,0.0119082515130714,28676,31446,2,20.6,8,505.8,2,20.6,6,485.2,3,23.5533980582524,"Tmem37"
"133326",0.00477821517542962,0.00380794005290561,20948,11211,326,537.8,19021.5,57665.7,326,537.8,18695.5,57127.9,57.3481595092025,106.225176645593,"Dbi"
"133334",0.00295263278623491,0.00910197300260019,14892,29367,3.2,17,6.2,256,3.2,17,3,239,0.9375,14.0588235294118,"Steap3"
"133344",0.00490599384038897,0.00261173813624906,21511,6485,8.2,13.2,53.7,54.2,8.2,13.2,45.5,41,5.54878048780488,3.10606060606061,"-"
"133345",0.00142581620723974,0.00982856346353753,8063,30161,0.6,5.8,1.8,33.2,0.6,5.8,1.2,27.4,2,4.72413793103448,"Marco"
"133373",0.00212002638715383,0.00471949128047751,11345,15835,111.8,154,865.7,6548.5,111.8,154,753.9,6394.5,6.7432915921288,41.5227272727273,"Insig2"
"133376",0.00111071250266,0.00270248106239237,6262,6812,15.4,18.6,12.8,150.3,15.4,18.6,0,131.7,-0.168831168831169,7.08064516129032,"Insig2"
"133387",0.00599590343780449,0.00513984846227284,23622,17954,0.6,10,1.8,50.5,0.6,10,1.2,40.5,2,4.05,"Htr5b"
"133395",0.00738360875048952,0.00686501004661862,25946,24729,3.8,18,20.2,149,3.8,18,16.4,131,4.31578947368421,7.27777777777778,"Ddx18"
"133396",0.00650685163158374,0.00450093091416764,24606,14737,4.8,17.2,22.7,81.7,4.8,17.2,17.9,64.5,3.72916666666667,3.75,"Ddx18"
"133404",0.0104196713639465,0.00829974758351988,29268,28134,2,4,9.5,24,2,4,7.5,20,3.75,5,"LOC103690298"
"133439",0,0.00213320330473268,464,4889,0,0.6,0,1.8,0,0.6,0,1.2,NA,2,"-"
"133444",0,0.00127592245591945,465,2606,0,3.2,0,3.7,0,3.2,0,0.5,NA,0.15625,"-"
"133453",0.00635507773143991,0.00256546717651684,24431,6346,3,2.4,3.5,12.8,3,2.4,0.5,10.4,0.166666666666667,4.33333333333333,"Dpp10"
"133456",0.00201646823990796,0.00659320027325099,10933,23916,4.8,21.6,7.2,346.3,4.8,21.6,2.4,324.7,0.5,15.0324074074074,"Dpp10"
"133457",0.0055210233074151,0.00537119077781697,22696,19034,18.4,39.6,128.3,602.3,18.4,39.6,109.9,562.7,5.97282608695652,14.209595959596,"Dpp10"
"133464",0.0100586498621088,0.0075680788429497,28969,26614,34.6,80.6,1192.3,3128.3,34.6,80.6,1157.7,3047.7,33.4595375722543,37.8126550868486,"Dpp10"
"133465",0.00609612773021224,0.00358146811250955,23992,10209,4.8,14.4,10.7,56.3,4.8,14.4,5.9,41.9,1.22916666666667,2.90972222222222,"Dpp10"
"133468",0.0065998206293344,0.00350544146625201,24739,9891,6.4,7.4,18.8,31.3,6.4,7.4,12.4,23.9,1.9375,3.22972972972973,"Dpp10"
"133470",0.00476208431742415,0.00647177390194798,20909,23490,3.8,8.2,8.2,32.7,3.8,8.2,4.4,24.5,1.15789473684211,2.98780487804878,"Dpp10"
"133784",0.000845892923421886,0.00116616357847301,5267,2389,19.2,21.8,86.7,103.7,19.2,21.8,67.5,81.9,3.515625,3.75688073394495,"Dpp10"
"133841",0.00742171964504424,0.00859690375562438,25988,28622,1.2,5,2.7,56,1.2,5,1.5,51,1.25,10.2,"Dpp10"
"133871",0.00660678612555543,0.006774859613331,24746,24462,36.2,103.4,451.7,4583.8,36.2,103.4,415.5,4480.4,11.4779005524862,43.330754352031,"Dpp10"
"133963",0,0.0020685298294852,466,4649,0,0.8,0,3.2,0,0.8,0,2.4,NA,3,"Dpp10"
"133986",0.00279421006138527,0.0041513378316385,14274,12925,140.6,278.6,976.3,16868.3,140.6,278.6,835.7,16589.7,5.94381223328592,59.5466618808327,"Actr3"
"133987",0,0.00356346922893931,467,10136,0,3,0,45,0,3,0,42,NA,14,"Actr3"
"133988",0.0024544550944433,0.00305505725688479,12835,8083,13.8,16.2,75.2,145.7,13.8,16.2,61.4,129.5,4.44927536231884,7.99382716049383,"Actr3"
"134015",0.00743028481330612,0.00786609951249029,26035,27299,5.8,10.8,52.7,51.7,5.8,10.8,46.9,40.9,8.08620689655173,3.78703703703704,"-"
"134026",0.00262005695103179,0.00338104724441573,13582,9389,1.6,1.6,4.8,12.8,1.6,1.6,3.2,11.2,2,7,"Slc35f5"
"134032",0.0011395769690175,0.00996301090410283,6442,30274,0.6,13.6,1.8,135.3,0.6,13.6,1.2,121.7,2,8.94852941176471,"Gpr39"
"134035",0.00908312153381492,0.00667094578469677,28038,24134,7.4,6.2,34.3,24.7,7.4,6.2,26.9,18.5,3.63513513513513,2.98387096774194,"Gpr39"
"134046",0.00166207263816003,0.0069210236360075,9445,24887,41,88,391.5,3560,41,88,350.5,3472,8.54878048780488,39.4545454545455,"Lypd1"
"134048",0.00199536379470246,0.0059667823164087,10797,21574,55.8,163.8,477.7,9395.7,55.8,163.8,421.9,9231.9,7.56093189964158,56.3608058608059,"Lypd1"
"134101",0.00179389826379562,0.00326184483491433,9956,8925,11.8,11.4,45.2,80.8,11.8,11.4,33.4,69.4,2.83050847457627,6.08771929824561,"Nckap5"
"134192",0.00129530065330155,0.00498464845601069,7343,17194,53.2,150.8,54.7,7641.2,53.2,150.8,1.5,7490.4,0.0281954887218045,49.6710875331565,"Tmem163"
"134285",0.00393196691965352,0.00524219434000337,18624,18426,5,11.4,20,57.8,5,11.4,15,46.4,3,4.07017543859649,"Zranb3"
"134304",0.000569105907988174,0.00613963563330203,4150,22241,18.6,34.2,126.3,1218.2,18.6,34.2,107.7,1184,5.79032258064516,34.6198830409357,"Zranb3"
"134311",0.00585089497861573,0.00525351030373703,23336,18481,120,274.8,3412.5,22859.7,120,274.8,3292.5,22584.9,27.4375,82.1866812227074,"-"
"134319",0.00256354133400739,0.0057442094115866,13255,20652,44,106.8,130.5,5267.7,44,106.8,86.5,5160.9,1.96590909090909,48.3230337078652,"Dars1"
"134320",0.00240353683360115,0.00213147885264155,12639,4870,166,287.8,1961.5,8861.2,166,287.8,1795.5,8573.4,10.816265060241,29.7894371091035,"LOC100360508"
"134340",0.00213872431085961,0.00373162072754672,11420,10854,1.4,6.8,9.8,63.2,1.4,6.8,8.4,56.4,6,8.29411764705882,"Cxcr4"
"134342",0.00373910921855122,0.00406605725065302,17825,12448,0.6,1.4,1.8,3.8,0.6,1.4,1.2,2.4,2,1.71428571428571,"-"
"134363",0.00810060529225248,0.00282398255017127,26837,7254,1.4,1.6,3.8,12.8,1.4,1.6,2.4,11.2,1.71428571428571,7,"Thsd7b"
"134367",0.00754287871391017,0.00844349417284532,26154,28363,3.2,4,13.7,18.5,3.2,4,10.5,14.5,3.28125,3.625,"Thsd7b"
"134395",0.00482218739551051,0.00951239507173622,21123,29856,0.6,5.6,1.8,48.3,0.6,5.6,1.2,42.7,2,7.625,"Cd55"
"134408",0.00597600529945142,0.00750122047732876,23531,26467,15.6,31.6,108.8,475.3,15.6,31.6,93.2,443.7,5.97435897435897,14.0411392405063,"Pfkfb2"
"134423",0.000336334578290184,0.0069337279284344,3131,24918,20.4,25.2,269.3,292.7,20.4,25.2,248.9,267.5,12.2009803921569,10.6150793650794,"Mapkapk2"
"134454",0.00179857925028781,0.00426486836624658,9972,13502,12,23.8,19.5,304.7,12,23.8,7.5,280.9,0.625,11.8025210084034,"Rassf5"
"134479",0.00515930689534803,0.0106902082764693,22025,30899,7.4,7.2,19.3,49.7,7.4,7.2,11.9,42.5,1.60810810810811,5.90277777777778,"Srgap2"
"134483",0.003655404734887,0.00803853324254107,17460,27625,6.2,9,16.7,67.5,6.2,9,10.5,58.5,1.69354838709677,6.5,"Srgap2"
"134487",0.000983011321513981,0.0014539038255315,5787,2975,36.6,25.8,45.8,46.7,36.6,25.8,9.2,20.9,0.251366120218579,0.810077519379845,"Srgap2"
"134528",0,0,468,80,0,0,0,0,0,0,0,0,NA,NA,"Srgap2"
"134576",0.00375473091164909,0.00423288550439292,18086,13339,1028,2449.6,140830,1387495.3,1028,2449.6,139802,1385045.7,135.994163424125,565.417088504246,"LOC100363803"
"134583",0.00127198248771332,0.0109926992411906,7246,31064,5.8,7.6,41.2,59.3,5.8,7.6,35.4,51.7,6.10344827586207,6.80263157894737,"Elk4"
"134589",0.00451276205407624,0.00531372494710502,20316,18790,81.8,196.2,1644.7,12263.7,81.8,196.2,1562.9,12067.5,19.1063569682152,61.5061162079511,"Mfsd4a"
"134613",0,0.00846004009137021,469,28391,0,7.6,0,108.3,0,7.6,0,100.7,NA,13.25,"Cdk18"
"134614",0.00159031695292006,0.00441339499542827,8962,14235,93,182.6,153.5,7973.3,93,182.6,60.5,7790.7,0.650537634408602,42.6653888280394,"Cdk18"
"134642",0.00215329654040368,0.0037092617258301,11533,10769,393.4,753,7701.3,107460,393.4,753,7307.9,106707,18.5762582613116,141.709163346614,"Tmcc2"
"134697",0.00723328109326577,0.00530291430618235,25733,18744,1.4,5,9.8,19.5,1.4,5,8.4,14.5,6,2.9,"Tmcc2"
"134714",0.00161417836544908,0.00253886947334288,9113,6228,9.2,22.4,8.7,85.8,9.2,22.4,0,63.4,-0.0543478260869565,2.83035714285714,"Cntn2"
"134716",0.00160232757236064,0.00460604827217783,9075,15256,53.8,151.4,436.7,5740.8,53.8,151.4,382.9,5589.4,7.11710037174721,36.9180977542933,"Cntn2"
"134718",0.00142581620723974,0.00274063720754337,8064,6923,0.6,3.2,1.8,21.2,0.6,3.2,1.2,18,2,5.625,"Cntn2"
"134725",0.00146868044650728,0.0068102125585027,8401,24574,5,28.2,8,731.7,5,28.2,3,703.5,0.6,24.9468085106383,"Cntn2"
"134726",0.00423987210463116,0.0085807748481878,19487,28589,2.8,9.8,6.7,75.2,2.8,9.8,3.9,65.4,1.39285714285714,6.6734693877551,"Cntn2"
"134760",0.0016196523384316,0.00205633994233814,9124,4601,251.4,416.2,4254.8,19883.7,251.4,416.2,4003.4,19467.5,15.9244232299125,46.7743873137915,"Nfasc"
"134761",0.0114810901288278,0.00230285858232046,30037,5426,2.2,1,9.2,5,2.2,1,7,4,3.18181818181818,4,"Nfasc"
"134762",0.00774959277233484,0.00212904383330147,26397,4863,1,2.6,5,6.8,1,2.6,4,4.2,4,1.61538461538461,"Nfasc"
"134784",0.000578417179458437,0.0076169355202356,4191,26728,24.4,53.6,14.8,2217.3,24.4,53.6,0,2163.7,-0.39344262295082,40.3675373134328,"Nfasc"
"134947",0.000830443634546891,0.00392964783505897,5220,11795,9.6,26,10.8,282,9.6,26,1.2,256,0.125,9.84615384615385,"Mdm4"
"134980",0.00841631451415128,0.003452362030917,27235,9701,1.2,4.4,7.2,29.3,1.2,4.4,6,24.9,5,5.65909090909091,"-"
"135003",0.0102765517448354,0.00134385535035988,29147,2751,4,18,9,11.5,4,18,5,0,1.25,-0.361111111111111,"Sox13"
"135020",0.00667221202050803,0.00384315824004516,24824,11377,6.4,25,24.3,353.5,6.4,25,17.9,328.5,2.796875,13.14,"-"
"135027",0.00410340851437865,0.00580407325827347,19109,20911,8,9.6,47.5,53.3,8,9.6,39.5,43.7,4.9375,4.55208333333333,"LOC498231"
"135035",0.00810060529225248,0.00930564832534318,26838,29613,1.4,13.2,3.8,133.7,1.4,13.2,2.4,120.5,1.71428571428571,9.12878787878788,"Zc3h11a"
"135058",0.00856129661406173,0.00739607161723226,27445,26190,1.8,3,2.7,9,1.8,3,0.9,6,0.5,2,"Zbed6"
"135066",0.00297182297522474,0.00495930057569444,14948,17049,567.8,1067.6,21937.7,341228.8,567.8,1067.6,21369.9,340161.2,37.636315604086,318.622330460847,"Atp2b4"
"135069",0.00284785719508065,0.00475128851915308,14520,16001,35.4,16.6,129.3,109.3,35.4,16.6,93.9,92.7,2.65254237288136,5.58433734939759,"Atp2b4"
"135070",0.000515082955616718,0.00511541677773107,3928,17842,19.4,9,278.3,51.5,19.4,9,258.9,42.5,13.3453608247423,4.72222222222222,"Atp2b4"
"135103",0.00241610132822706,6.36073417680888e-05,12693,473,1.4,2.2,3.8,10.2,1.4,2.2,2.4,8,1.71428571428571,3.63636363636364,"Atp2b4"
"135132",0.000277249224732055,0.00935892851304192,2918,29691,7.2,10.4,27.2,79.3,7.2,10.4,20,68.9,2.77777777777778,6.625,"Prelp"
"135135",0.00690533569451369,0.00296573400953799,25128,7746,5.4,17,30.8,321.5,5.4,17,25.4,304.5,4.7037037037037,17.9117647058824,"Prelp"
"135142",0.00302227809635825,0.00756916986494702,15150,26618,25.2,58.6,136.7,2462.3,25.2,58.6,111.5,2403.7,4.42460317460317,41.018771331058,"Btg2"
"135143",0.00696102832323499,0.00611708051801951,25228,22160,0.8,3.2,3.2,27.2,0.8,3.2,2.4,24,3,7.5,"Btg2"
"135149",0.00311521744000529,0.00588621582544844,15447,21253,117,308.6,921,39121.3,117,308.6,804,38812.7,6.87179487179487,125.770252754375,"Adora1"
"135157",0.00358237872348287,0.00522962940831923,17209,18375,10.8,19.8,23.2,127.7,10.8,19.8,12.4,107.9,1.14814814814815,5.44949494949495,"Adora1"
"135158",0.0114810901288278,0.00702201931343606,30038,25191,2.2,10.6,9.2,61.3,2.2,10.6,7,50.7,3.18181818181818,4.78301886792453,"Adora1"
"135159",0.000627715036459392,0.00252406978283266,4402,6184,59.2,100.2,492.2,2163.2,59.2,100.2,433,2063,7.31418918918919,20.5888223552894,"Adora1"
"135187",0.00444255944313378,0.00464171662057164,20118,15470,108.4,237.6,1749.3,16000.3,108.4,237.6,1640.9,15762.7,15.1374538745387,66.34132996633,"Ppfia4"
"135190",0.000639889829245358,0.00800522908038635,4456,27561,21.6,39.6,39.3,970.3,21.6,39.6,17.7,930.7,0.819444444444444,23.5025252525252,"Ppfia4"
